"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13_1a","fin13_1b","fin13_1c","fin13_1d","fin13_1e","fin13_1f","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Kenya","KEN",142390218,0.579483507914225,1,27,1,2,1,2,1,0,1,,,2,,,,,,,,,,,,,,,1,1,1,1,2,1,2,2,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,2,2,2,2,1,,2,1,1,1,2,1,1,1,1,,,2,,,,,,1,2,2,1,,,1,1,2,2,1,,,2,,,,,,1,1,1,1,4,1,,0,1,1,1,4,4,4,1,1,2,1,0
"Kenya","KEN",182029496,0.543088378847395,1,44,1,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,1,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,4,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Kenya","KEN",185190287,0.91039966224899,2,28,2,2,1,1,1,1,1,,,2,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,,,,,,,1,1,1,1,1,2,,1,1,2,,,,2,2,2,1,1,2,2,1,3,2,1,1,1,,,1,1,,,1,1,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,1,,1,1,4,4,4,4,1,1,1,1,1,1
"Kenya","KEN",154210409,1.73637144834049,2,17,1,2,1,1,1,1,0,2,2,2,,,1,1,2,,,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,2,,,1,1,2,,,,2,2,1,1,2,2,2,2,5,2,2,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,2,1,2,,,1,1,2,2,4,1,,1,1,4,4,4,1,4,1,1,1,1,0
"Kenya","KEN",164753307,0.341817240980233,2,31,2,5,1,2,1,1,1,1,2,1,2,,2,2,2,,,,1,1,2,,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,1,1,2,,1,1,1,2,2,1,2,,1,3,3,2,,,,2,,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,2,,1,1,4,4,4,4,1,5,1,1,1,1
"Kenya","KEN",188325955,1.05542320689311,1,25,2,5,1,2,1,1,1,1,2,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,1,1,2,,1,1,2,1,2,2,2,2,1,2,1,1,2,1,1,1,1,,,2,,,,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,3,3,3,2,,1,,1,1,1,4,4,4,4,1,1,1,1,1
"Kenya","KEN",112472465,0.341817240980233,1,25,2,4,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,2,2,1,2,1,,,,,,,1,2,2,1,2,,,2,1,2,,,,2,2,2,1,2,2,1,1,2,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,4,4,4,4,4,1,1,1,1,0
"Kenya","KEN",196438311,0.564824725132347,2,33,3,5,2,1,1,1,1,1,2,1,2,,1,1,2,,,,2,,1,1,1,,,,,,,,,,,,,,,,2,2,2,1,2,,,1,1,1,2,1,,1,1,1,1,2,2,2,2,1,3,2,2,,,,2,,,,1,1,1,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,1,4,4,4,1,5,1,1,1,0
"Kenya","KEN",135009806,0.581860287094825,1,26,2,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,4,1,1,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,2,2,2,1,,1,1,1,1,2,1,,1,0,4,4,4,2,2,1,2,1,0,0
"Kenya","KEN",175808300,0.675493791921197,2,22,2,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,2,,,,,,,,,,,1,1,,2,1,2,,,,2,2,2,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,3,2,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Kenya","KEN",189850139,1.15675260058112,1,36,2,3,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,2,1,2,,,2,2,2,,,,2,2,1,2,2,2,2,,5,2,1,2,,,,1,1,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,2,1,1,1,2,1,,1,0,4,3,4,4,4,1,1,2,1,0
"Kenya","KEN",127179276,0.812841440546404,2,24,3,5,1,1,1,1,1,2,2,1,1,2,1,2,2,,,,2,,1,2,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,1,1,1,,2,1,1,1,2,2,1,1,1,2,2,1,1,,,1,1,,,1,2,1,2,,,1,2,2,1,,,2,2,2,,,,,1,1,2,1,,,2,2,1,1,3,2,,1,1,1,4,4,1,1,1,1,1,1,1
"Kenya","KEN",167453001,0.543088378847395,1,35,1,1,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,2,1,2,2,1,1,,2,1,2,,,,2,2,2,2,2,2,1,,2,1,1,2,,,,2,,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,1,5,1,2,1,1
"Kenya","KEN",164561486,1.5325620330101,2,48,2,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,2,2,1,2,2,1,1,1,1,2,2,,,,,2,,,2,2,1,1,2,,2,1,,2,1,1,2,,4,2,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,2,1,,1,1,4,4,4,4,4,1,1,1,0,0
"Kenya","KEN",172177872,0.800496164894406,1,24,1,4,2,2,1,1,0,,,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,1,3,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,3,1,1,1,2,1,2,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,1,1,4,1,,0,1,4,4,4,4,4,3,2,2,0,0
"Kenya","KEN",170471327,2.02831065482293,2,45,2,3,1,1,1,1,1,2,1,1,2,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,1,1,2,2,2,,,2,2,2,,,,2,2,2,2,2,2,2,,5,2,2,1,2,2,2,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,1,1,1,2,,,2,1,2,2,2,1,,0,0,4,4,4,1,4,3,1,2,1,0
"Kenya","KEN",196175436,1.23829035719245,1,35,2,2,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,2,1,2,1,2,,,2,1,2,,,,2,2,1,1,2,2,1,1,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,1,,,1,1,1,1,4,1,,1,1,4,4,4,1,4,5,1,2,1,0
"Kenya","KEN",146941797,0.675493791921197,2,21,2,5,1,1,1,1,1,1,2,1,2,,1,1,2,,,,1,2,1,2,2,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,2,2,1,1,2,2,1,2,1,2,2,1,1,,,1,2,1,1,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,1,1,2,1,,,3,2,3,3,,3,,1,1,1,4,4,1,1,1,1,1,1,1
"Kenya","KEN",153482084,0.485985777518478,1,18,2,1,1,2,1,1,1,2,2,2,,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,,,,1,2,,,1,1,2,,,,2,2,2,2,2,2,1,,4,1,1,1,2,2,2,1,2,2,2,2,,,,,,1,2,2,1,,,2,1,2,2,2,2,1,2,,,,,,1,1,1,1,4,1,,1,1,1,1,4,4,4,4,1,1,1,0
"Kenya","KEN",181799852,0.623034493882432,2,24,2,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,4,2,1,2,2,2,1,2,2,,,,,,,,,,,1,2,,1,1,1,3,1,,1,1,1,1,1,1,2,2,1,3,3,1,1,,,2,,,,1,2,2,,,2,1,1,2,2,1,,,2,2,,,,,2,,,,,,2,2,1,2,6,3,,1,1,2,4,4,4,3,1,1,1,0,0
"Kenya","KEN",128401632,0.341817240980233,1,25,2,3,1,2,1,1,0,,,2,,,,,,,,,,,,,,,1,1,2,2,2,1,2,2,1,2,2,1,2,2,,,,,1,2,,2,1,2,,,,2,2,,2,1,2,1,,5,1,1,1,2,1,2,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,4,1,2,1,4,1,,0,1,4,4,4,4,1,3,1,1,1,1
"Kenya","KEN",178107653,0.632619410120071,1,32,2,3,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,2,2,1,2,2,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,1,1,2,2,1,2,3,2,2,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,4,1,1,1,1,0
"Kenya","KEN",193826476,0.396822792984458,2,23,1,5,1,2,1,1,1,2,2,1,2,,1,2,2,,,,2,,2,,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,2,,,,2,1,1,2,2,1,2,,4,2,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,3,2,2,,1,1,4,4,4,4,4,1,1,1,1,1
"Kenya","KEN",127805806,1.21761415447794,1,44,3,3,1,2,1,1,1,1,2,1,1,2,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,1,1,1,1,2,2,1,1,1,2,2,1,1,,,1,1,,,1,2,1,1,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,2,1,2,2,,1,1,1,4,4,4,1,1,1,1,1,1
"Kenya","KEN",161701403,0.729385754397229,1,32,2,2,1,2,1,1,1,2,1,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,1,1,2,,,,1,1,1,1,2,2,2,2,4,2,2,2,,,,2,,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,0,4,4,4,4,1,5,1,1,1,0
"Kenya","KEN",195136102,0.852573796800316,1,27,2,5,1,1,1,1,1,1,2,1,1,1,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,1,,2,1,2,,,,2,1,1,1,2,2,2,1,3,2,1,1,1,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,2,3,2,2,2,,1,1,1,4,4,4,4,1,1,1,1,1
"Kenya","KEN",200407879,0.675493791921197,2,22,2,5,1,1,1,1,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,2,1,2,,,1,1,2,,,,1,2,2,2,1,1,1,,4,2,1,1,2,2,2,2,,,,1,1,1,2,,,1,2,2,1,,,1,1,2,2,2,2,1,2,,,,,,1,1,1,3,2,1,,1,1,1,1,4,4,1,4,1,2,1,0
"Kenya","KEN",191417745,1.33369108618669,1,36,2,4,1,2,1,1,1,2,2,1,1,2,2,1,2,,,,2,,1,2,2,,,,,,,,,,,,,,,,1,1,1,1,2,,,1,2,1,2,1,,2,1,2,1,2,2,2,2,3,2,2,2,,,,2,,,,2,,,,,,1,2,2,1,,,2,1,2,2,1,,,2,,,,,,1,1,1,2,1,2,,1,1,1,1,4,4,4,5,1,2,1,0
"Kenya","KEN",118989097,0.364692877198614,1,26,3,5,1,2,1,1,1,2,1,1,2,,1,2,2,,,,1,2,2,,1,,,,,,,,,,,,,,,,1,1,2,1,1,1,,1,1,2,,,,2,1,2,1,2,2,1,2,2,3,2,1,2,1,2,1,2,1,2,1,2,1,1,,,2,,,,,,,2,2,,,,,1,1,2,1,,,2,2,2,2,2,2,,1,1,4,4,4,1,1,3,1,1,1,1
"Kenya","KEN",186294385,0.848742454518623,2,58,1,5,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,1,2,2,1,2,2,,,,,,,2,2,1,1,2,,,2,1,2,,,,2,2,2,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,2,4,4,4,4,5,1,2,1,0
"Kenya","KEN",129580647,0.426291340370071,1,26,2,5,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,2,2,1,1,2,,,,,,,1,1,2,2,2,,,2,1,2,,,,2,2,2,2,1,2,2,,2,1,1,1,2,2,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,2,1,,1,1,4,4,4,2,4,4,1,2,1,0
"Kenya","KEN",203633800,1.35098758384239,2,20,2,3,1,1,1,1,1,1,2,2,,,1,1,2,,,,1,1,2,,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,2,1,2,,,,1,1,2,1,2,1,1,1,3,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,1,1,2,1,,,3,1,5,3,,2,,1,1,4,2,4,1,4,5,1,1,1,1
"Kenya","KEN",192276285,0.438978336091738,2,18,1,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,1,1,1,,,,,,,,,,,2,,,2,2,1,1,1,,1,2,1,2,1,1,2,,1,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,1,1,1,,1,1,4,4,4,4,4,5,1,2,0,0
"Kenya","KEN",169221191,0.82297304218278,2,26,2,5,1,2,1,1,1,2,2,1,2,,2,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,2,1,2,1,2,,,1,1,2,,,,2,2,1,2,2,2,2,,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,3,1,,1,1,4,4,4,4,4,3,1,1,1,0
"Kenya","KEN",186323142,0.671276997576013,1,38,2,2,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,2,1,1,1,1,2,,2,1,2,,,,2,2,2,2,2,2,2,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,5,1,2,1,1
"Kenya","KEN",171976129,2.7288714652921,2,63,1,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,,,,,2,,,2,2,2,,,,1,2,,1,1,2,1,2,5,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,1,3,2,2,1,,1,1,2,1,2,1,,1,1,4,4,4,2,4,3,2,2,0,0
"Kenya","KEN",202099000,0.745877564611825,1,22,2,5,1,1,1,1,1,1,1,2,,,2,2,1,2,,2,1,1,2,,1,,,,,,,,,,,,,,,,,,,2,2,,,2,1,2,,,,2,2,1,2,2,2,1,,2,1,1,2,,,,2,,,,1,2,1,1,,,2,,,,,,,1,2,2,1,,,2,,,,,,1,1,1,1,4,1,,1,1,4,1,4,4,1,5,1,1,1,0
"Kenya","KEN",191739216,2.34351709880861,2,59,1,3,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,1,2,1,2,1,,,,,,,1,2,2,2,1,1,,2,1,2,,,,2,2,2,2,2,2,2,,2,1,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,1,,,1,1,1,2,2,1,,0,0,4,4,4,1,2,1,1,2,1,1
"Kenya","KEN",123853748,1.53291173709268,1,35,2,2,1,2,1,1,1,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,,,1,1,1,2,2,,,2,1,2,,,,2,2,2,2,2,2,1,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,4,4,4,4,4,5,1,1,1,0
"Kenya","KEN",174697877,0.564824725132347,2,29,3,1,1,1,1,1,1,,,2,,,,,,,,,,,,,,,1,1,2,1,2,1,2,1,,,,,,,2,1,1,1,2,,,2,1,2,,,,2,2,2,2,2,2,1,,5,1,1,1,1,,,2,,,,2,,,,,,1,2,1,1,,,1,1,2,2,2,2,2,2,,,,,,3,3,3,3,,3,,0,1,1,3,4,4,4,1,1,2,1,0
"Kenya","KEN",208528576,0.48706136615859,2,54,2,1,1,2,1,1,0,1,2,1,2,,1,2,2,,,,2,,1,1,2,,,,,,,,,,,,,,,,,,,,1,2,,1,1,2,,,,2,2,1,1,2,2,1,1,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,2,,1,1,4,4,4,4,4,5,1,1,1,1
"Kenya","KEN",184848862,0.341817240980233,2,28,2,5,1,1,1,1,1,,,1,2,,2,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,,,,1,2,,,2,1,2,,,,1,2,2,2,2,2,2,,1,2,2,1,2,1,1,1,1,,,2,,,,,,1,1,1,1,,,2,2,2,,,,,2,,,,,,2,2,2,2,3,1,,1,0,1,4,4,4,4,1,1,1,1,0
"Kenya","KEN",137603000,1.52831947706679,1,35,3,5,1,2,1,1,1,,,1,2,,1,1,2,,,,2,,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,2,,,1,1,2,,,,2,2,2,2,1,2,1,,3,2,2,2,,,,2,,,,1,2,1,2,,,1,2,1,1,,,1,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,1,4,4,4,1,5,1,1,1,0
"Kenya","KEN",137426302,0.930984295769355,2,22,2,2,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,1,1,2,2,1,2,2,,,,,,,,,,1,1,1,,2,1,2,,,,1,1,2,1,2,2,1,2,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,1,,,3,3,3,1,,2,,1,1,4,4,4,1,4,5,1,1,1,1
"Kenya","KEN",150809958,0.692456013195421,2,30,3,5,2,1,1,1,1,1,2,1,2,,2,2,2,,,,1,2,1,1,2,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,1,1,2,,2,1,2,2,1,1,1,,4,2,2,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,1,2,,,1,1,1,1,3,1,,1,1,4,4,4,1,4,1,1,1,1,1
"Kenya","KEN",117979894,1.00910180879809,2,18,1,3,1,2,1,1,1,,,2,,,,,,,,,,,,,,,2,2,1,2,2,1,1,1,,,,,,,1,1,2,1,2,,,1,1,2,,,,2,2,1,2,2,2,1,,6,2,2,2,,,,1,1,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,1,,1,1,4,4,4,4,1,1,1,1,1,0
"Kenya","KEN",144158190,0.341817240980233,1,30,2,5,1,2,1,1,1,1,2,1,1,2,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,2,,,,2,1,1,2,2,2,2,,1,1,1,1,1,,,1,1,,,1,2,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,1,4,4,4,1,1,1,1,1,1
"Kenya","KEN",186943356,0.581860287094825,1,27,2,4,1,1,1,1,1,1,2,1,2,,1,1,2,,,,2,,1,2,2,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,2,,,,2,2,2,1,2,1,1,1,3,2,1,1,1,,,1,1,,,1,2,1,2,,,1,2,2,1,,,2,2,2,,,,,1,1,1,1,,,1,1,1,1,2,1,,1,1,1,4,4,1,1,1,1,1,1,1
"Kenya","KEN",190055076,2.7288714652921,1,55,2,2,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,1,1,2,1,1,2,,1,1,2,,,,1,2,1,2,1,2,2,,6,3,3,2,,,,1,1,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,3,3,1,3,,1,1,4,4,4,4,1,1,1,2,1,1
"Kenya","KEN",141008421,0.76673988500821,2,16,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,4,2,,0,0,4,4,4,4,4,4,2,2,0,0
"Kenya","KEN",157806669,0.635642666260389,2,47,2,4,1,2,1,1,1,1,2,1,2,,1,1,2,,,,1,2,1,2,2,,,,,,,,,,,,,,,,1,1,2,1,1,1,,1,1,1,1,2,,2,2,2,2,2,2,1,,2,2,1,2,,,,1,1,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,2,2,1,,1,1,4,4,4,4,1,1,1,1,1,1
"Kenya","KEN",171859836,0.459412732519115,1,41,5,4,1,1,1,1,1,1,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,,,1,2,2,1,2,,,1,1,2,,,,2,2,2,2,2,2,1,,2,1,2,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,1,4,4,4,4,4,1,1,2,1,0
"Kenya","KEN",200692173,1.1600373295178,1,16,1,1,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,1,1,2,2,2,2,2,,,,,,,1,2,2,2,1,1,,1,1,1,2,2,,2,2,2,2,2,2,2,,2,2,1,1,1,,,1,2,2,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,4,1,,1,1,4,4,4,4,4,1,2,2,1,1
"Kenya","KEN",183187501,1.54671643935707,1,16,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,2,2,1,2,1,2,1,1,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,1,,1,,0,0,4,4,4,4,4,3,2,2,0,0
"Kenya","KEN",172336679,0.47552491255234,2,40,1,2,1,1,1,1,1,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,,,,,,2,2,,,2,1,2,,,,2,2,2,2,2,2,2,,1,2,2,1,1,,,1,1,,,2,,,,,,1,2,1,1,,,1,1,1,1,1,,,1,1,1,1,,,3,3,3,3,,1,,1,1,1,1,1,1,4,1,1,2,1,0
"Kenya","KEN",198821922,0.418345439122508,2,31,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,,1,1,1,2,1,,1,1,1,1,1,1,1,1,1,3,2,1,1,,,1,1,,,1,1,1,1,,,1,2,1,1,,,1,2,2,,,,,2,,,,,,3,3,2,1,3,1,,1,1,1,4,4,4,1,1,1,1,1,1
"Kenya","KEN",204017041,1.2693123715153,2,42,2,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,1,1,1,0,0
"Kenya","KEN",148365720,0.681324509834891,1,23,2,5,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,,,,,,1,1,2,1,1,2,,2,1,1,2,2,,2,2,2,2,2,2,1,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,1,,,2,2,2,2,3,2,,0,1,4,4,4,1,4,5,1,2,1,1
"Kenya","KEN",188029381,0.971971555036957,1,20,2,3,1,2,1,1,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,1,2,,1,2,2,2,1,1,2,1,1,2,2,1,1,2,1,1,2,,,,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,1,1,1,3,3,1,,1,1,1,4,4,4,4,2,1,2,1,0
"Kenya","KEN",167268343,0.723143732390435,2,30,2,3,1,1,1,1,1,2,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,,,1,2,2,1,2,,,2,1,2,,,,2,2,1,2,2,2,1,,4,2,2,1,1,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,1,,,2,3,3,2,4,2,,1,1,4,4,4,1,4,1,1,2,1,0
"Kenya","KEN",119108102,2.31350520116225,1,40,2,1,1,1,1,1,0,2,2,2,,,1,2,2,,,,2,,2,,2,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,2,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,4,1,,0,1,4,4,4,4,4,5,1,2,1,0
"Kenya","KEN",146671426,1.26659988556942,2,20,1,4,1,1,1,1,1,1,2,1,2,,1,1,2,,,,1,1,2,,1,,,,,,,,,,,,,,,,1,1,2,1,1,1,,1,1,2,,,,2,1,2,1,2,1,1,1,1,2,2,1,1,,,1,1,,,2,,,,,,1,2,1,1,,,2,1,2,1,2,,,2,,,,,,3,2,1,2,4,2,,1,1,1,1,4,4,4,1,1,1,1,1
"Kenya","KEN",138662195,1.23695468588701,1,50,2,1,2,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,1,2,2,1,2,2,,,,,,,1,2,1,1,2,,,2,2,2,,,,2,2,2,2,2,2,1,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,5,1,2,1,0
"Kenya","KEN",156810667,1.53610522276591,1,22,1,2,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,5,2,2,0,0
